application_date,approval_id,issue_date,latitude,longitude,project_id,complete_cancel_date,job_id,status,valuation
2015-01-29,1425307,2015-01-29,32.840622,-117.09237,407564,2015-02-25,793298,Completed,
2015-01-29,1424508,2015-01-29,32.850906,-117.203011,407340,2015-02-11,792901,Completed,
2015-01-29,1424270,2015-01-29,32.905652,-117.163576,407281,2015-02-26,792761,Completed,
2015-01-29,1424321,2015-01-29,32.932272,-117.153322,407293,2015-02-11,792784,Completed,
2015-01-29,1422771,2015-01-29,32.806428,-117.190575,406863,,791952,Issued,
2015-01-29,1424959,2015-01-29,32.92698,-117.076463,407465,2015-02-14,793119,Completed,
2015-01-29,1424433,2015-01-29,32.700972,-117.082149,407320,,792873,Issued,
2015-01-29,1426488,2015-01-29,32.773684,-117.161866,407856,,793941,Issued,
2015-01-29,1426496,2015-01-29,32.704261,-117.04568,407862,2015-02-03,793949,Completed,
2015-01-29,1426483,2015-01-29,32.571394,-117.099056,407842,2015-07-27,793919,Completed,
2015-01-29,1424689,2015-01-29,32.920752,-117.122891,407395,2015-02-28,792998,Completed,
2015-01-29,1421730,2015-01-29,32.813263,-117.172444,406576,,791450,Issued,
2015-01-29,1421744,2015-01-29,32.976736,-117.133331,406580,2015-02-06,791457,Completed,
2015-01-29,1421739,2015-01-29,32.932498,-117.089799,406577,2015-02-19,791453,Completed,
2015-01-29,1421721,2015-01-29,32.828365,-117.088194,406573,2015-03-10,791444,Completed,
2015-01-29,1415632,2015-01-29,32.836018,-117.274687,404951,2015-04-23,788329,Completed,
2015-01-29,1411628,2015-01-29,32.829649,-117.225869,403800,2015-02-13,786176,Completed,
2015-01-29,1425583,2015-01-29,32.823858,-117.253601,407646,2015-02-25,793455,Completed,
2015-01-29,1415060,2015-01-29,32.786041,-117.073451,404798,2015-04-13,788049,Completed,
2015-01-29,1415055,2015-01-29,32.970302,-117.13414,404796,2015-03-09,788042,Completed,
2015-01-29,1415631,2015-01-29,32.805197,-117.051031,404953,2015-04-16,788332,Completed,
2015-01-29,1424145,2015-01-29,32.988936,-117.138802,407240,2015-09-09,792683,Completed,
2015-01-29,1421011,2015-01-29,32.771944,-117.090956,406397,2015-03-02,791098,Completed,
2015-01-29,1425448,2015-01-29,32.719887,-117.06397,407596,,793360,Issued,
2015-01-29,1425412,2015-01-29,32.720358,-117.063844,407587,,793346,Issued,
2015-01-29,1425385,2015-01-29,32.781385,-117.160013,407582,2015-02-19,793334,Completed,
2015-01-29,1422806,2015-01-29,32.768599,-117.126549,406873,2015-02-05,791966,Completed,
2015-01-29,1426810,2015-01-29,32.818264,-117.24038,407975,2015-02-17,794132,Completed,
2015-01-29,1426835,2015-01-29,32.795718,-117.11884,407983,2015-03-17,794146,Completed,
2015-01-29,1425593,2015-01-29,32.95701,-117.241415,407655,2015-03-05,793467,Completed,
2014-12-09,1396030,2015-01-29,32.729999,-117.19186,399611,2015-06-05,778144,Completed,852000
2015-01-29,1418087,2015-01-29,32.839993,-117.096851,405627,2015-02-10,789595,Completed,
2015-01-29,1418080,2015-01-29,32.925473,-117.03518,405626,,789590,Issued,
2015-01-29,1425585,2015-01-29,32.720302,-117.244059,407650,2015-04-01,793459,Completed,
2015-01-29,1418507,2015-01-29,33.028894,-117.088822,405732,2015-05-21,789806,Completed,
2015-01-29,1420723,2015-01-29,32.912434,-117.074143,406311,2015-06-10,790936,Completed,
2015-01-29,1424474,2015-01-29,32.692651,-117.058001,407332,2015-06-10,792889,Completed,
2014-12-19,1408337,2015-01-29,32.872357,-117.217669,402934,2015-04-29,784517,Completed,
2015-01-29,1419415,2015-01-29,32.728837,-117.131805,405980,,790313,Issued,
2015-01-29,1422716,2015-01-29,33.034777,-117.073369,406848,2015-03-06,791926,Completed,
2015-01-29,1423189,2015-01-29,32.926618,-117.120798,406977,,792200,Issued,
2015-01-29,1426974,2015-01-29,33.042732,-117.067086,408029,2015-05-04,794228,Completed,
2015-01-29,1426984,2015-01-29,32.698814,-117.089923,408033,2015-05-03,794234,Completed,
2015-01-29,1427121,2015-01-29,32.81398,-117.16148,408089,2015-02-17,794326,Completed,
2015-01-30,1427376,2015-01-30,32.589232,-117.017084,408161,2015-02-19,794457,Completed,
2015-01-30,1427427,2015-01-30,32.710062,-117.102569,408181,2015-02-17,794491,Completed,
2015-01-05,1411183,2015-01-30,32.807984,-117.247998,403679,2015-03-10,785934,Completed,
2015-01-30,1427422,2015-01-30,32.958645,-117.198358,408177,2015-02-17,794487,Completed,
2015-01-20,1420605,2015-01-30,32.681113,-117.0646,406279,,790869,Issued,
2015-01-30,1426284,2015-01-30,32.98945,-117.145754,407799,2015-05-29,793842,Completed,
2015-01-30,1427698,2015-01-30,32.789662,-117.093178,408255,2015-03-11,794626,Completed,
2015-01-30,1427758,2015-01-30,32.849428,-117.197482,408274,2015-05-15,794671,Completed,
2015-01-30,1427768,2015-01-30,32.802843,-117.076284,408288,2015-03-19,794679,Completed,
2014-11-05,1385322,2015-01-30,32.914441,-117.151657,396728,2015-05-27,772545,Completed,
2015-01-30,1420029,2015-01-30,32.740203,-117.171195,406147,2015-03-02,790628,Completed,
2015-01-09,1415893,2015-02-02,32.846889,-117.220143,405034,2015-02-25,788471,Completed,
2015-02-02,1417870,2015-02-02,32.717774,-117.073812,405567,2015-03-12,789480,Completed,
2015-02-02,1417860,2015-02-02,32.753622,-117.18606,405565,2015-02-11,789471,Completed,
2015-02-02,1418134,2015-02-02,32.795817,-117.057386,405636,2015-02-24,789618,Completed,
2015-02-02,1427078,2015-02-02,32.819566,-117.246313,408067,,794291,Issued,
2015-02-02,1427100,2015-02-02,32.989709,-117.087544,408078,2015-04-30,794307,Completed,
2015-02-02,1426643,2015-02-02,32.800987,-117.061517,407912,,794029,Issued,
2015-02-02,1427167,2015-02-02,32.744557,-117.131276,408100,,794352,Issued,
2015-02-02,1426609,2015-02-02,32.949642,-117.116123,407898,2015-08-12,794011,Completed,
2015-02-02,1426883,2015-02-02,32.763635,-117.076453,407998,2015-04-05,794171,Completed,
2015-02-02,1426626,2015-02-02,32.930606,-117.139454,407903,,794023,Issued,
2015-01-27,1425350,2015-02-02,32.810804,-117.164298,407574,,793317,Issued,
2015-02-02,1428678,2015-02-02,32.91808,-117.129532,408543,2015-05-18,795120,Completed,
2015-02-02,1427298,2015-02-02,32.922144,-117.023644,408139,2015-03-16,794418,Completed,
2015-02-02,1427304,2015-02-02,33.018193,-117.130873,408142,2015-05-06,794424,Completed,
2015-02-02,1427294,2015-02-02,33.013388,-117.133732,408138,2015-02-18,794416,Completed,
2015-02-02,1427112,2015-02-02,32.772641,-117.084231,408082,,794315,Issued,
2015-02-02,1426722,2015-02-02,32.92371,-117.053023,407945,2015-02-25,794084,Completed,
2015-02-02,1428728,2015-02-02,32.683296,-117.05111,408550,2015-05-12,795134,Completed,
2015-02-02,1427359,2015-02-02,32.696478,-117.084551,408160,2015-04-25,794453,Completed,
2015-02-02,1426702,2015-02-02,32.974779,-117.136135,407934,2015-04-09,794067,Completed,
2015-02-02,1426711,2015-02-02,32.817369,-117.186428,407939,,794075,Issued,
2015-02-03,1427335,2015-02-03,32.569436,-117.09482,408154,2015-03-04,794443,Completed,
2015-02-03,1427349,2015-02-03,32.690943,-117.062373,408157,2015-03-09,794447,Completed,
2015-02-03,1426801,2015-02-03,32.720942,-117.122394,407965,2015-02-25,794118,Completed,
2015-02-03,1427058,2015-02-03,32.672416,-117.051349,408063,,794283,Issued,
2015-02-03,1427354,2015-02-03,32.906951,-117.128052,408156,2015-02-12,794449,Completed,
2015-02-03,1412264,2015-02-03,32.729452,-117.123796,404017,2015-03-25,786607,Completed,
2015-01-12,1416993,2015-02-03,32.573642,-117.063368,405351,2015-04-13,789065,Completed,
2015-02-03,1408274,2015-02-03,32.703491,-117.062899,402925,2015-03-16,784500,Completed,
2015-01-13,1417703,2015-02-03,32.907253,-117.140016,405531,,789403,Issued,
2015-01-22,1422396,2015-02-03,32.929965,-117.224107,406761,,791778,Issued,
2015-01-22,1422404,2015-02-03,32.904288,-117.134939,406764,,791780,Issued,
2015-01-12,1416992,2015-02-03,32.563013,-117.065526,405352,2015-02-19,789067,Completed,
2015-02-03,1424442,2015-02-03,32.807425,-117.017972,407295,2015-05-26,792782,Completed,
2015-02-03,1424494,2015-02-03,32.698737,-117.042581,407334,,792893,Issued,
2015-01-26,1419338,2015-02-03,32.943504,-117.124104,405958,2015-05-19,790276,Completed,
2015-02-03,1419330,2015-02-03,32.705792,-117.020913,405956,2015-04-16,790271,Completed,
2015-01-08,1415702,2015-02-03,32.808478,-117.014863,404982,2015-03-12,788376,Completed,
2015-01-08,1415688,2015-02-03,32.804484,-117.018467,404977,2015-03-19,788367,Completed,
2015-01-07,1414579,2015-02-03,32.69388,-117.041806,404639,2015-02-12,787771,Completed,
2015-02-04,1429996,2015-02-04,32.923857,-117.135071,408853,,795722,Issued,
2015-02-04,1427130,2015-02-04,32.931977,-117.248835,408090,2015-02-24,794328,Completed,
2015-02-04,1430024,2015-02-04,33.041793,-117.06867,408862,2015-05-29,795738,Completed,
2015-02-04,1427023,2015-02-04,32.78774,-117.198276,408044,2015-02-23,794253,Completed,
2015-02-04,1430034,2015-02-04,32.665854,-117.061973,408865,2015-04-09,795744,Completed,
2015-02-04,1414102,2015-02-04,32.95635,-117.131893,404533,2015-04-02,787550,Completed,
2015-02-04,1420405,2015-02-04,32.933506,-117.187743,406230,2015-06-04,790781,Completed,
2015-02-04,1424468,2015-02-04,32.733603,-117.243526,407330,2015-05-27,792887,Completed,
2015-02-04,1420418,2015-02-04,32.916775,-117.132119,406238,2015-03-06,790785,Completed,
2015-02-04,1420750,2015-02-04,32.928305,-117.094048,406323,2015-02-09,790952,Completed,
2015-02-04,1420780,2015-02-04,32.703482,-117.062167,406330,2015-02-18,790964,Completed,
2015-02-04,1430093,2015-02-04,32.847969,-117.199674,408882,2015-02-09,795763,Completed,
2015-02-04,1420739,2015-02-04,32.816478,-117.195481,406314,2015-02-26,790940,Completed,
2015-02-04,1430130,2015-02-04,32.814825,-117.243206,408893,2015-07-10,795787,Completed,
2015-02-04,1430151,2015-02-04,32.742751,-117.236578,408900,2015-03-06,795795,Completed,
2015-02-04,1430196,2015-02-04,32.854544,-117.198859,408907,,795809,Issued,
2015-02-04,1430382,2015-02-04,32.575167,-117.029335,408961,2015-03-30,795924,Completed,
2015-02-04,1427784,2015-02-04,32.572893,-117.03432,408292,,794691,Issued,
2015-02-04,1427846,2015-02-04,32.585886,-117.027663,408306,2016-05-02,794715,Completed,
2014-12-24,1410647,2015-02-05,33.024099,-117.058943,403563,2015-06-08,785726,Completed,
2015-02-05,1430748,2015-02-05,32.700798,-117.058313,409039,,796071,Issued,
2015-02-05,1430256,2015-02-05,32.921858,-117.133255,408926,,795859,Issued,
2015-02-05,1431046,2015-02-05,32.704765,-117.056458,409119,2015-03-01,796232,Completed,
2015-02-05,1431257,2015-02-05,33.037971,-117.059214,409171,2015-05-21,796338,Completed,
2015-02-05,1431267,2015-02-05,32.938596,-117.072765,409172,2015-03-06,796342,Completed,
2015-02-05,1431242,2015-02-05,32.957765,-117.137665,409166,2015-02-10,796330,Completed,
2015-02-06,1431417,2015-02-06,33.050651,-117.070656,409217,,796429,Issued,
2015-02-06,1431501,2015-02-06,32.715364,-117.074221,409236,2015-06-22,796466,Completed,
2015-01-21,1422028,2015-02-06,32.909207,-117.137797,406656,2015-02-20,791593,Completed,
2015-02-06,1431554,2015-02-06,32.843334,-117.200822,409246,2015-03-02,796485,Completed,
2015-02-06,1431594,2015-02-06,32.706653,-117.056868,409257,2015-03-09,796503,Completed,
2015-02-06,1431706,2015-02-06,32.965344,-117.173571,409292,,796567,Issued,
2015-02-06,1431712,2015-02-06,32.716575,-117.03473,409221,2015-05-18,796435,Completed,
2015-01-23,1423500,2015-02-06,32.683748,-117.054627,407051,2015-02-26,792372,Completed,
2015-02-06,1431786,2015-02-06,32.812608,-117.044469,409311,,796613,Issued,
2015-02-06,1428469,2015-02-06,32.821647,-117.167542,408490,2015-02-17,795026,Completed,
2015-02-06,1428483,2015-02-06,32.730835,-117.122249,408497,2015-02-19,795038,Completed,
2015-02-09,1430392,2015-02-09,32.930426,-117.068846,408929,2015-03-18,795870,Completed,
2015-02-09,1430523,2015-02-09,33.02126,-117.053837,408993,,795977,Issued,
2015-02-09,1430512,2015-02-09,32.762399,-117.093359,408990,2015-03-23,795972,Completed,
2015-02-09,1430481,2015-02-09,32.796569,-117.054949,408978,2015-03-23,795955,Completed,
2015-02-09,1431839,2015-02-09,32.711196,-117.246765,408986,2015-02-24,795966,Completed,
2015-02-09,1430563,2015-02-09,32.831005,-117.180167,408999,2015-03-11,795990,Completed,
2015-02-09,1430546,2015-02-09,33.02056,-117.141536,408996,2015-03-04,795986,Completed,
2015-02-06,1429785,2015-02-09,32.974166,-117.11675,408809,2015-02-20,795641,Completed,
2015-02-09,1429759,2015-02-09,32.742519,-117.174331,408804,2015-03-24,795631,Completed,
2015-02-06,1429871,2015-02-09,32.902383,-117.083135,408829,,795679,Issued,
2015-02-09,1414965,2015-02-09,32.574658,-117.049244,404762,,787975,Issued,
2015-02-09,1432374,2015-02-09,32.911227,-117.077911,409451,2015-03-01,796875,Completed,
2015-02-09,1432392,2015-02-09,32.666036,-117.063613,409460,2015-03-24,796886,Completed,
2015-02-09,1432421,2015-02-09,32.784091,-117.19565,409464,,796894,Issued,
2015-02-09,1432449,2015-02-09,32.806379,-117.076518,409479,2015-04-03,796921,Completed,
,1420040,2015-02-09,32.817845,-117.098949,405640,2015-03-04,789629,Completed,
2015-02-09,1411392,2015-02-09,32.57407,-117.015732,403723,2015-03-04,786026,Completed,
2015-02-09,1428801,2015-02-09,32.565595,-117.068971,408572,2015-03-05,795176,Completed,
2015-02-02,1425945,2015-02-09,32.770033,-117.082264,407730,2015-06-10,793618,Completed,
2015-02-09,1425964,2015-02-09,32.962524,-117.088312,407736,2015-08-14,793625,Completed,
2015-02-09,1431396,2015-02-09,32.751181,-117.058613,409213,2015-03-11,796421,Completed,
2015-02-09,1431387,2015-02-09,32.752223,-117.167034,409197,,796387,Issued,
2015-02-09,1431411,2015-02-09,32.979951,-117.067142,409215,2015-03-11,796425,Completed,
2015-02-09,1431139,2015-02-09,33.009051,-117.087403,409141,2015-04-24,796273,Completed,
2015-02-09,1431112,2015-02-09,32.73554,-117.118406,409136,2015-02-20,796265,Completed,
2015-02-09,1431370,2015-02-09,32.940629,-117.148288,409208,,796402,Issued,
2015-02-09,1432665,2015-02-09,32.951192,-117.199661,409542,2015-03-11,797043,Completed,
2015-02-09,1432684,2015-02-09,32.925904,-117.012632,409545,,797052,Issued,
2015-02-09,1431333,2015-02-09,32.69198,-117.069274,409195,2015-04-09,796381,Completed,
2015-02-09,1431280,2015-02-09,32.750683,-117.05704,409176,2015-02-27,796352,Completed,
2015-02-09,1432773,2015-02-09,32.715817,-117.044165,409562,2015-02-26,797084,Completed,
2015-02-09,1432463,2015-02-09,32.712316,-117.046653,409482,2015-03-01,796927,Completed,
2015-02-10,1430309,2015-02-10,32.950848,-117.219961,408940,2015-03-23,795885,Completed,
2015-02-10,1433030,2015-02-10,32.925432,-117.145737,409614,2015-05-12,797179,Completed,
2015-02-10,1421087,2015-02-10,32.835994,-117.079385,406418,2015-03-18,791132,Completed,
2015-01-06,1413842,2015-02-10,32.846942,-117.221078,404438,2015-04-15,787405,Completed,
2015-02-03,1426907,2015-02-10,32.964538,-117.146452,408008,2015-04-03,794189,Completed,
2015-02-10,1430848,2015-02-10,32.759776,-117.140435,409065,2015-03-19,796119,Completed,
2015-02-10,1430821,2015-02-10,32.996007,-117.094268,409052,2015-07-16,796096,Completed,
2015-02-10,1426396,2015-02-10,32.955265,-117.120612,407824,2015-03-06,793884,Completed,
2015-02-10,1433341,2015-02-10,32.739975,-117.245497,409693,,797339,Issued,
2015-02-10,1433476,2015-02-10,32.932962,-117.103479,409739,2015-03-04,797418,Completed,
2015-02-10,1433487,2015-02-10,32.77015,-117.060901,409743,2015-03-09,797425,Completed,
2015-02-10,1433517,2015-02-10,32.836849,-117.273547,409747,,797443,Issued,
2015-02-10,1431832,2015-02-10,32.943789,-117.205886,409325,2015-02-27,796640,Completed,
2015-02-10,1431872,2015-02-10,32.846805,-117.242128,409335,2015-03-03,796653,Completed,
2015-02-11,1416185,2015-02-11,32.921513,-117.148301,405129,,788644,Issued,
2015-02-11,1431818,2015-02-11,32.792616,-117.145235,409319,,796623,Pending Invoice Payment,
2015-02-11,1431781,2015-02-11,32.668414,-117.05644,409310,2015-05-20,796606,Completed,
2015-02-11,1431684,2015-02-11,32.939269,-117.070656,409286,,796556,Issued,
2015-02-11,1420790,2015-02-11,32.930154,-117.156296,406332,2015-02-18,790967,Completed,
2015-01-29,1426176,2015-02-11,32.835847,-117.095798,407777,2015-04-01,793765,Completed,
2015-02-11,1431919,2015-02-11,32.911462,-117.129912,409353,,796681,Issued,
2015-02-11,1403132,2015-02-11,32.836287,-117.226909,401621,2015-02-18,782020,Completed,
2015-02-11,1425474,2015-02-11,32.923896,-117.205168,407608,2015-02-16,793388,Completed,
2015-02-11,1426774,2015-02-11,32.999229,-117.161474,407959,2015-03-12,794111,Completed,
2015-02-11,1426734,2015-02-11,32.743664,-117.143918,407949,,794089,Issued,
2015-02-11,1429463,2015-02-11,32.950019,-117.145903,408728,2015-03-10,795490,Completed,
2015-02-11,1427738,2015-02-11,32.835516,-117.191274,408273,2015-02-24,794653,Completed,
2015-02-11,1427745,2015-02-11,32.777402,-117.17188,408279,,794663,Issued,
2015-02-11,1421854,2015-02-11,32.71154,-117.241216,406616,2015-05-13,791510,Completed,
2015-01-27,1423483,2015-02-11,32.678708,-117.065075,407038,2015-04-10,792357,Completed,
2015-01-27,1423531,2015-02-11,32.730447,-117.080427,407068,,792390,Issued,
2015-01-27,1423518,2015-02-11,32.683914,-117.054544,407061,2015-02-19,792385,Completed,
2015-02-11,1433153,2015-02-11,32.793965,-117.092204,409648,2015-04-09,797250,Completed,
2015-02-11,1415804,2015-02-11,32.947775,-117.182491,405007,2015-04-07,788429,Completed,
2015-02-11,1431977,2015-02-11,32.707481,-117.024653,409371,2015-05-12,796714,Completed,
2015-02-11,1433495,2015-02-11,32.95835,-117.24027,409742,,797423,Issued,
2015-02-11,1433420,2015-02-11,32.810603,-117.225013,409721,2015-04-02,797384,Completed,
2015-02-11,1433560,2015-02-11,32.855958,-117.226496,409722,2015-04-09,797387,Completed,
2015-02-11,1433875,2015-02-11,32.754399,-117.069945,409848,2015-03-14,797620,Completed,
2015-02-12,1433058,2015-02-12,32.810975,-117.046687,409623,2015-03-23,797195,Completed,
2015-02-12,1431968,2015-02-12,32.810855,-117.17322,409370,2015-04-07,796711,Completed,
2015-02-12,1431987,2015-02-12,32.805749,-117.189881,409372,2015-02-25,796716,Completed,
2015-02-12,1429543,2015-02-12,32.681578,-117.064965,408753,2015-02-26,795541,Completed,
2015-02-06,1428767,2015-02-12,32.794455,-117.089674,408567,,795160,Issued,
,1429479,2015-02-12,32.958571,-117.165189,408735,2015-06-09,795504,Completed,
,1429495,2015-02-12,32.798497,-117.076855,408736,,795516,Issued,
2015-02-03,1428777,2015-02-12,32.78693,-117.15123,408570,2015-04-02,795167,Completed,
2015-02-12,1428459,2015-02-12,32.909839,-117.139247,408488,2015-03-17,795023,Completed,
2015-02-12,1430319,2015-02-12,32.902463,-117.131496,408945,,795896,Issued,
2015-01-27,1425209,2015-02-12,32.666894,-117.063078,407527,2015-03-17,793223,Completed,
2015-02-12,1430323,2015-02-12,32.687561,-117.026288,408947,2015-05-22,795899,Completed,
2015-02-12,1434903,2015-02-12,32.903318,-117.094114,410128,2015-02-28,798171,Completed,
2015-02-12,1431681,2015-02-12,33.036398,-117.049267,409284,2015-04-22,796552,Completed,
2015-02-12,1431893,2015-02-12,33.027012,-117.074771,409340,2015-04-06,796659,Completed,
2015-02-12,1424041,2015-02-12,32.806437,-117.1408,407220,,792646,Issued,
2015-01-05,1413116,2015-02-12,32.847105,-117.215307,404224,2015-04-03,787028,Completed,
2015-02-12,1434932,2015-02-12,32.701007,-117.072868,410140,,798186,Issued,
2015-02-12,1425344,2015-02-12,32.770152,-117.101843,407571,2015-04-10,793315,Completed,
2015-02-12,1431095,2015-02-12,32.78274,-117.071865,409133,,796257,Issued,
2015-02-12,1430260,2015-02-12,32.807677,-117.061537,408927,2015-04-16,795863,Completed,
2015-02-12,1434977,2015-02-12,32.710462,-117.067053,410157,,798213,Issued,
2015-02-12,1424359,2015-02-12,32.814293,-117.094556,407300,,792812,Issued,
2015-02-12,1427899,2015-02-12,32.954426,-117.200189,408322,2015-04-07,794747,Completed,
